VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-03-01 06:09:44,2016-03-01 06:25:55,1,11.8,-73.98341369628906,40.74135208129882,1,N,-73.87076568603516,40.7740592956543,1,32.0,0.0,0.5,7.66,5.54,0.3,46.0
2,2016-03-01 06:09:44,2016-03-01 06:44:46,1,14.11,-73.97084045410156,40.795711517333984,1,N,-73.9508514404297,40.66656875610352,2,42.5,0.0,0.5,0.0,0.0,0.3,43.3
1,2016-03-01 06:09:45,2016-03-01 06:14:17,1,1.1,-73.9602279663086,40.762073516845696,1,N,-73.96094512939453,40.77398681640625,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-03-01 06:09:45,2016-03-01 06:12:32,1,1.0,-73.95889282226561,40.77497863769531,1,N,-73.96784973144531,40.762481689453125,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-03-01 06:09:46,2016-03-01 06:21:17,1,3.8,-73.99120330810547,40.74987411499024,1,N,-73.95333862304686,40.78825759887695,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8
2,2016-03-01 06:09:46,2016-03-01 06:50:36,1,20.11,-73.7874984741211,40.64165878295898,2,N,-73.95923614501953,40.772491455078125,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
1,2016-03-01 06:09:48,2016-03-01 06:25:36,1,4.3,-74.01457977294923,40.718276977539055,1,N,-73.97824096679686,40.755813598632805,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2016-03-01 06:09:48,2016-03-01 06:14:08,1,1.0,-73.99146270751953,40.75091552734375,1,N,-73.9793243408203,40.75094985961913,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:09:49,2016-03-01 06:31:18,1,4.9,-73.98573303222656,40.75967025756836,1,N,-74.01175689697266,40.70299911499024,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-03-01 06:09:49,2016-03-01 06:12:58,1,0.73,-74.00289154052734,40.76030731201172,1,N,-74.00244903564453,40.752716064453125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-01 06:09:49,2016-03-01 06:23:07,1,4.24,-73.94113159179686,40.79249954223633,1,N,-73.98909759521484,40.76346969604492,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-03-01 06:09:50,2016-03-01 06:18:36,6,2.15,-73.97978973388672,40.78105163574219,1,N,-73.98629760742188,40.756832122802734,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2016-03-01 06:09:51,2016-03-01 06:24:20,1,3.8,-73.95172882080078,40.76897811889648,1,N,-73.9908905029297,40.7363166809082,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2016-03-01 06:09:51,2016-03-01 06:17:53,1,2.16,-73.97676849365233,40.78823852539063,1,N,-73.97503662109375,40.76155853271485,1,8.5,0.0,0.5,1.2,0.0,0.3,10.5
1,2016-03-01 06:09:53,2016-03-01 07:43:33,1,38.7,-73.78959655761719,40.64281845092773,2,N,-73.7906951904297,40.64427185058594,1,52.0,0.0,0.5,37.0,11.08,0.3,100.88
2,2016-03-01 06:09:53,2016-03-01 06:25:35,5,4.61,-73.95817565917967,40.764747619628906,1,N,-73.9749298095703,40.75506210327149,1,16.0,0.0,0.5,1.25,0.0,0.3,18.05
2,2016-03-01 06:09:54,2016-03-01 06:15:58,2,1.46,-73.97463989257811,40.75283050537109,1,N,-73.98081970214844,40.7677116394043,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-01 06:09:55,2016-03-01 06:15:45,2,1.19,-73.98676300048828,40.76152038574219,1,N,-73.98155975341797,40.773658752441406,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-01 06:09:55,2016-03-01 06:14:23,1,0.94,-73.98114776611328,40.759071350097656,1,N,-73.99378204345702,40.766395568847656,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-01 06:09:56,2016-03-01 06:12:21,1,0.77,-73.9898681640625,40.75661087036133,1,N,-73.98206329345702,40.76472091674805,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-01 06:09:57,2016-03-01 06:45:12,2,12.35,-73.77669525146483,40.64515686035156,1,N,-73.95915222167967,40.65815353393555,1,37.5,0.0,0.5,5.0,0.0,0.3,43.3
1,2016-03-01 06:09:58,2016-03-01 06:15:10,1,1.5,-74.0040512084961,40.74761199951172,1,N,-73.9828872680664,40.745025634765625,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-01 06:09:59,2016-03-01 06:31:15,1,8.8,-73.9954605102539,40.69622039794922,1,N,-73.96084594726561,40.775745391845696,1,26.5,0.0,0.5,2.0,0.0,0.3,29.3
2,2016-03-01 06:09:59,2016-03-01 06:52:10,1,19.66,-73.77687072753906,40.64596939086913,2,N,-73.96324157714845,40.802696228027344,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92
2,2016-03-01 06:09:59,2016-03-01 06:20:50,1,3.35,-73.95864868164062,40.76409912109375,1,N,-73.94931793212889,40.80193710327149,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-01 06:10:00,2016-03-01 06:14:55,1,1.11,-73.99066925048828,40.75601577758789,1,N,-73.97470855712889,40.7591667175293,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:02,2016-03-01 06:14:57,1,1.1,-73.98238372802734,40.7276725769043,1,N,-73.9890899658203,40.73822021484375,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-03-01 06:10:02,2016-03-01 06:13:33,1,1.2,-73.98887634277344,40.75422286987305,1,N,-73.98773956298828,40.7415885925293,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:02,2016-03-01 06:34:23,1,17.5,-73.98310852050781,40.76102066040039,3,N,-74.1769027709961,40.69474792480469,1,64.5,0.0,0.0,15.45,12.5,0.3,92.75
1,2016-03-01 06:10:03,2016-03-01 06:15:16,1,1.4,-73.99557495117188,40.759368896484375,1,N,-73.98104095458984,40.7749252319336,1,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-01 06:10:03,2016-03-01 06:41:37,2,8.91,-73.98899841308595,40.77361297607422,1,N,-73.8642578125,40.76993179321289,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96
2,2016-03-01 06:10:03,2016-03-01 06:48:48,1,13.22,-73.7766876220703,40.64537048339844,1,N,-73.9784164428711,40.64907836914063,1,40.0,0.0,0.5,6.0,0.0,0.3,46.8
2,2016-03-01 06:10:03,2016-03-01 06:28:22,1,6.55,-73.90198516845702,40.745918273925774,1,N,-73.95746612548828,40.78281021118164,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2016-03-01 06:10:03,2016-03-01 06:20:48,1,3.05,-73.95248413085938,40.77568054199219,1,N,-73.97676086425781,40.73919296264648,1,11.0,0.0,0.5,3.0,0.0,0.3,14.8
1,2016-03-01 06:10:04,2016-03-01 06:14:18,1,0.9,-73.93529510498048,40.8005256652832,1,N,-73.94577026367188,40.79584884643555,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-03-01 06:10:04,2016-03-01 06:35:35,1,4.7,-73.95423889160156,40.7637939453125,1,N,-73.94992065429686,40.761268615722656,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95
1,2016-03-01 06:10:05,2016-03-01 06:16:46,2,1.1,-73.9922332763672,40.74871444702149,1,N,-73.97882843017578,40.758182525634766,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-01 06:10:05,2016-03-01 06:19:18,1,2.42,-73.95821380615233,40.81074905395508,1,N,-73.95834350585938,40.78395080566406,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2016-03-01 06:10:06,2016-03-01 06:20:37,1,2.1,-73.96753692626953,40.801265716552734,1,N,-73.93930053710938,40.80508041381836,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
1,2016-03-01 06:10:06,2016-03-01 06:13:20,1,0.9,-73.93057250976561,40.76113128662109,1,N,-73.92782592773438,40.7664451599121,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-03-01 06:10:06,2016-03-01 06:34:53,1,12.8,-73.78800964355469,40.64177703857422,1,N,-73.81154632568358,40.7904052734375,2,36.5,0.0,0.5,0.0,0.0,0.3,37.3
1,2016-03-01 06:10:06,2016-03-01 06:58:43,1,19.8,-73.7815704345703,40.644390106201165,2,N,-73.95716857910156,40.77156448364258,1,52.0,0.0,0.5,6.0,5.54,0.3,64.34
1,2016-03-01 06:10:06,2016-03-01 06:21:44,1,7.4,-73.94740295410156,40.77109146118164,1,N,-74.01509094238281,40.70956039428711,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85
2,2016-03-01 06:10:07,2016-03-01 06:14:42,1,1.42,-73.98674011230467,40.75104904174805,1,N,-74.00504302978516,40.74980926513672,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-03-01 06:10:08,2016-03-01 06:11:56,1,0.4,-73.99423980712889,40.756141662597656,1,N,-73.99962615966798,40.75249481201172,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-03-01 06:10:08,2016-03-01 06:22:16,1,3.46,-73.97198486328125,40.78620147705078,1,N,-73.9882583618164,40.76424026489258,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-01 06:10:08,2016-03-01 06:18:01,6,1.61,-73.99004364013672,40.75653839111328,1,N,-73.96764373779298,40.760078430175774,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-01 06:10:08,2016-03-01 06:17:02,1,1.93,-73.99964141845702,40.726959228515625,1,N,-74.00493621826173,40.74637985229492,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-01 06:10:08,2016-03-01 06:21:20,1,3.26,-73.95050811767578,40.784793853759766,1,N,-73.98133087158203,40.74617767333984,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
1,2016-03-01 06:10:09,2016-03-01 06:14:50,1,0.7,-74.00148010253906,40.74123001098633,1,N,-73.9898681640625,40.73892593383789,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-03-01 06:10:10,2016-03-01 06:15:52,1,0.7,-73.99935150146483,40.76153564453125,1,N,-73.98778533935547,40.75621032714844,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:11,2016-03-01 06:15:35,1,1.4,-73.97889709472656,40.7502326965332,1,N,-73.97602081298828,40.76540756225586,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-03-01 06:10:11,2016-03-01 06:14:12,2,1.3,-73.981689453125,40.76273727416992,1,N,-73.99210357666014,40.74879837036133,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-01 06:10:11,2016-03-01 06:22:30,2,2.25,-73.97953033447266,40.73313903808594,1,N,-73.98465728759764,40.754070281982415,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,2016-03-01 06:10:12,2016-03-01 06:14:04,1,1.0,-73.98993682861328,40.75567626953125,1,N,-73.97575378417967,40.75581741333008,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:12,2016-03-01 06:21:27,1,3.6,-73.9558334350586,40.78775024414063,1,N,-73.9919662475586,40.74851989746094,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
1,2016-03-01 06:10:12,2016-03-01 06:38:32,1,8.2,-73.9884262084961,40.774173736572266,1,N,-73.91759490966798,40.873722076416016,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55
1,2016-03-01 06:10:12,2016-03-01 06:14:06,1,0.4,-73.99246978759764,40.73054122924805,1,N,-73.9862060546875,40.7280387878418,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-03-01 06:10:12,2016-03-01 06:19:46,1,2.5,-73.9798583984375,40.73514175415039,1,N,-73.97752380371094,40.763080596923835,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-01 06:10:12,2016-03-01 06:15:41,2,1.16,-73.96961212158203,40.75739669799805,1,N,-73.9555435180664,40.76422882080078,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-01 06:10:12,2016-03-01 06:57:59,1,13.44,-73.77674865722656,40.64541244506836,1,N,-73.98560333251953,40.68328475952149,1,44.0,0.0,0.5,6.72,0.0,0.3,51.52
1,2016-03-01 06:10:13,2016-03-01 06:23:56,1,5.4,-73.9842300415039,40.75984573364258,1,N,-73.9840087890625,40.69357299804688,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2016-03-01 06:10:13,2016-03-01 06:17:38,1,1.99,-73.98800659179686,40.770633697509766,1,N,-74.0069808959961,40.75138092041016,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-01 06:10:13,2016-03-01 06:16:33,1,2.08,0.0,0.0,1,N,0.0,0.0,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-03-01 06:10:13,2016-03-01 06:13:39,1,1.46,-73.94617462158203,40.78139877319336,1,N,-73.93283081054686,40.79960632324219,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-03-01 06:10:14,2016-03-01 06:38:39,1,16.9,-73.98390197753906,40.760059356689446,2,N,-73.78939819335938,40.64459609985352,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-03-01 06:10:14,2016-03-01 06:13:52,1,1.0,-73.989990234375,40.75608825683594,1,N,-73.97715759277344,40.75684356689453,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2016-03-01 06:10:14,2016-03-01 06:16:47,1,1.4,-73.98300170898438,40.76786422729492,1,N,-73.99142456054686,40.750118255615234,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-01 06:10:14,2016-03-01 06:15:06,2,0.86,-73.97268676757811,40.743518829345696,1,N,-73.97714233398438,40.751949310302734,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-01 06:10:14,2016-03-01 06:22:13,2,3.16,-73.99486541748048,40.72063064575195,1,N,-73.9911117553711,40.755348205566406,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2016-03-01 06:10:15,2016-03-01 06:16:35,1,2.0,-73.9522933959961,40.7813835144043,1,N,-73.93891906738281,40.80509185791016,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-03-01 06:10:15,2016-03-01 06:17:28,4,1.4,-73.99079132080078,40.75604248046875,1,N,-73.97040557861328,40.755592346191406,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-03-01 06:10:16,2016-03-01 06:18:52,1,3.4,-73.94869232177734,40.77392578125,1,N,-73.97471618652342,40.74187469482422,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-01 06:10:16,2016-03-01 06:22:35,1,8.48,-73.97412109375,40.747318267822266,1,N,-73.87249755859375,40.774578094482415,1,23.5,0.0,0.5,4.0,5.54,0.3,33.84
2,2016-03-01 06:10:17,2016-03-01 06:21:24,2,2.55,-73.9897232055664,40.72967147827149,1,N,-73.97908020019531,40.75482177734375,1,10.5,0.0,0.5,1.5,0.0,0.3,12.8
1,2016-03-01 06:10:18,2016-03-01 06:31:57,1,9.5,-73.99461364746092,40.74601364135742,1,N,-73.87220764160156,40.77448654174805,1,28.5,0.0,0.5,7.65,5.54,0.3,42.49
2,2016-03-01 06:10:18,2016-03-01 06:18:20,1,1.39,-73.96949005126953,40.76115036010742,1,N,-73.9910888671875,40.770633697509766,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-03-01 06:10:19,2016-03-01 06:14:55,1,1.4,-73.98668670654298,40.73385620117188,1,N,-73.97666931152342,40.751800537109375,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-01 06:10:21,2016-03-01 06:26:36,1,4.7,-73.94268798828125,40.799140930175774,1,N,-73.98622131347656,40.76247024536133,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-03-01 06:10:22,2016-03-01 06:14:05,1,0.99,-73.98424530029298,40.72892379760742,1,N,-73.98745727539062,40.73851013183594,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67
2,2016-03-01 06:10:22,2016-03-01 06:15:41,2,0.99,-73.99120330810547,40.74969100952149,1,N,-73.98657989501953,40.75788879394531,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:23,2016-03-01 06:13:26,1,0.6,-73.99705505371094,40.74222946166992,1,N,-74.00479888916014,40.74694061279297,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2016-03-01 06:10:24,2016-03-01 06:16:15,1,2.0,-73.93742370605469,40.79764175415039,1,N,-73.95591735839844,40.77214813232422,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2016-03-01 06:10:24,2016-03-01 06:12:27,1,0.7,-73.97457122802734,40.78322982788086,1,N,-73.98075866699219,40.7749137878418,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-01 06:10:24,2016-03-01 06:17:29,5,2.57,-73.96318054199219,40.77773284912109,1,N,-73.98667907714845,40.74549102783203,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-01 06:10:24,2016-03-01 06:13:26,6,1.17,-73.98603820800781,40.743499755859375,1,N,-73.97512817382812,40.758255004882805,1,5.5,0.0,0.5,0.75,0.0,0.3,7.05
2,2016-03-01 06:10:24,2016-03-01 06:14:03,1,0.71,-73.95587158203125,40.78192138671875,1,N,-73.94709014892578,40.78015899658203,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-01 06:10:24,2016-03-01 06:17:59,2,1.96,-73.9939727783203,40.75128173828125,1,N,-73.97026824951173,40.75886154174805,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2016-03-01 06:10:25,2016-03-01 06:20:43,1,3.5,-73.98460388183594,40.736549377441406,1,N,-73.95317840576173,40.78105926513672,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
1,2016-03-01 06:10:26,2016-03-01 06:14:41,1,0.8,-73.98841857910156,40.74847412109375,1,N,-74.00159454345702,40.75154113769531,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:26,2016-03-01 06:44:05,1,13.6,-73.95272064208984,40.780288696289055,1,N,-74.00299835205078,40.64425277709961,1,41.0,0.0,0.5,1.0,0.0,0.3,42.8
1,2016-03-01 06:10:27,2016-03-01 06:17:56,1,2.4,-74.0013198852539,40.73113250732422,1,N,-73.97947692871092,40.7610740661621,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2016-03-01 06:10:27,2016-03-01 06:13:51,1,0.7,-73.96115112304686,40.76031494140625,1,N,-73.96926116943358,40.76651382446289,1,4.5,0.0,0.5,1.2,0.0,0.3,6.5
2,2016-03-01 06:10:27,2016-03-01 06:19:59,5,3.1,-73.95803833007811,40.769325256347656,1,N,-73.98483276367188,40.73255920410156,1,11.0,0.0,0.5,2.5,0.0,0.3,14.3
2,2016-03-01 06:10:28,2016-03-01 06:18:58,1,3.1,-73.97468566894531,40.793323516845696,1,N,-73.97370147705078,40.7601432800293,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,2016-03-01 06:10:28,2016-03-01 06:17:22,2,1.98,-73.99127960205078,40.770206451416016,1,N,-73.97467041015625,40.753128051757805,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-01 06:10:28,2016-03-01 06:13:48,6,0.8,-73.96333312988281,40.79949188232422,1,N,-73.97212982177734,40.79452133178711,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-03-01 06:10:29,2016-03-01 06:33:59,1,10.8,-74.00282287597656,40.760353088378906,1,N,-73.86436462402342,40.76996994018555,2,31.5,0.0,0.5,0.0,5.54,0.3,37.84
2,2016-03-01 06:10:29,2016-03-01 06:16:36,6,1.77,-73.9625473022461,40.778568267822266,1,N,-73.975341796875,40.757659912109375,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-03-01 06:10:30,2016-03-01 06:15:41,1,1.1,-73.9656982421875,40.75440216064453,1,N,-73.98113250732422,40.76140594482422,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3
1,2016-03-01 06:10:30,2016-03-01 06:15:02,1,1.4,-73.96002197265625,40.773487091064446,1,N,-73.97325134277344,40.75527191162109,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-01 06:10:31,2016-03-01 06:18:45,4,2.07,-73.9596176147461,40.7672233581543,1,N,-73.98326873779298,40.75540542602539,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2016-03-01 06:10:34,2016-03-01 06:20:49,1,2.6,-74.00350189208984,40.7485237121582,1,N,-73.97282409667967,40.75900268554688,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
2,2016-03-01 06:10:34,2016-03-01 06:13:29,1,0.5,-73.99085235595702,40.76093292236328,1,N,-73.9874267578125,40.75636672973633,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8
2,2016-03-01 06:10:35,2016-03-01 06:13:00,1,0.7,-73.99790954589844,40.735958099365234,1,N,-73.99105072021484,40.73902893066406,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-01 06:10:35,2016-03-01 06:13:49,1,0.54,-73.98568725585938,40.76047897338867,1,N,-73.9766082763672,40.75680160522461,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-03-01 06:10:36,2016-03-01 06:24:20,5,4.44,-73.92579650878906,40.744171142578125,1,N,-73.95762634277344,40.78033828735352,1,15.5,0.0,0.5,1.0,0.0,0.3,17.3
2,2016-03-01 06:10:36,2016-03-01 06:18:18,1,1.22,-73.98981475830078,40.75670623779297,1,N,-73.97280883789062,40.75681686401367,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-03-01 06:10:37,2016-03-01 06:15:56,1,1.1,-73.99026489257811,40.75613784790039,1,N,-73.97511291503906,40.75994491577149,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-01 06:10:37,2016-03-01 06:18:13,2,2.35,-73.99720001220702,40.74190521240234,1,N,-74.01248168945312,40.71500015258789,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,2016-03-01 06:10:38,2016-03-01 06:17:08,2,1.68,-73.95687103271484,40.77766036987305,1,N,-73.97603607177734,40.76565933227539,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-01 06:10:39,2016-03-01 06:21:33,1,3.08,-73.94743347167967,40.78208160400391,1,N,-73.97576141357422,40.74483871459961,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-03-01 06:10:39,2016-03-01 06:21:25,1,3.15,-73.98515319824217,40.778846740722656,1,N,-74.00094604492188,40.74236679077149,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2016-03-01 06:10:40,2016-03-01 06:13:13,1,0.6,-73.98918914794923,40.757362365722656,1,N,-73.98351287841797,40.761173248291016,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-01 06:10:40,2016-03-01 06:46:03,1,18.66,-73.97362518310547,40.75749588012695,3,N,-74.17732238769531,40.69497680664063,1,69.5,0.0,0.0,17.26,16.5,0.3,103.56
2,2016-03-01 06:10:41,2016-03-01 06:26:02,1,3.84,-73.99956512451173,40.7540168762207,1,N,-73.95156860351561,40.76764297485352,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-01 06:10:41,2016-03-01 06:19:00,1,2.1,-73.99989318847656,40.738258361816406,1,N,-73.97811889648438,40.7522087097168,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-03-01 06:10:42,2016-03-01 06:15:30,1,0.5,-73.97147369384764,40.75601196289063,1,N,-73.97543334960938,40.751991271972656,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2016-03-01 06:10:42,2016-03-01 06:19:33,1,1.94,-73.9888916015625,40.72589111328125,1,N,-73.98243713378906,40.74547576904297,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-03-01 06:10:42,2016-03-01 06:17:50,5,1.64,-73.99446868896483,40.74046325683594,1,N,-73.97608184814453,40.7514533996582,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-03-01 06:10:43,2016-03-01 06:16:02,2,0.9,-73.9901123046875,40.756103515625,1,N,-74.00267791748048,40.754878997802734,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-01 06:10:45,2016-03-01 06:16:46,1,0.75,-73.99077606201173,40.75605010986328,1,N,-73.98023986816406,40.75420379638672,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-01 06:10:46,2016-03-01 06:18:10,5,2.7,-73.95417785644531,40.778514862060554,1,N,-73.93672180175781,40.809661865234375,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-01 06:10:46,2016-03-01 06:18:16,1,2.13,-74.00033569335938,40.742618560791016,1,N,-73.97713470458984,40.75951766967773,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-03-01 06:10:47,2016-03-01 06:24:00,1,3.1,-73.99359130859375,40.758953094482415,1,N,-73.97772979736328,40.7304573059082,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2016-03-01 06:10:48,2016-03-01 06:16:02,1,1.4,-74.0002670288086,40.74296188354492,1,N,-73.98299407958984,40.75114440917969,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2016-03-01 06:10:48,2016-03-01 06:17:53,1,1.4,-73.99063873291014,40.75678253173828,1,N,-73.97154998779298,40.75739669799805,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-03-01 06:10:49,2016-03-01 06:21:59,1,3.4,-73.92068481445312,40.74362182617188,1,N,-73.9708251953125,40.75689697265625,1,12.0,0.0,0.5,5.0,0.0,0.3,17.8
1,2016-03-01 06:10:49,2016-03-01 06:28:24,1,9.0,-73.96208190917967,40.76801681518555,1,N,-73.87098693847656,40.7740364074707,2,26.0,0.0,0.5,0.0,5.54,0.3,32.34
1,2016-03-01 06:10:49,2016-03-01 06:15:14,1,0.8,-73.99031829833984,40.75603103637695,1,N,-73.97891998291014,40.75584411621094,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-03-01 06:10:49,2016-03-01 06:15:32,1,1.1,-73.9521255493164,40.7661018371582,1,N,-73.9642105102539,40.76491928100586,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-01 06:10:49,2016-03-01 07:06:39,1,16.34,-73.7880630493164,40.64145278930664,1,N,-73.96147155761719,40.714599609375,1,51.0,0.0,0.5,8.0,0.0,0.3,59.8
2,2016-03-01 06:10:49,2016-03-01 06:16:23,5,1.16,-73.98950958251953,40.77444839477539,1,N,-73.99530792236328,40.7612419128418,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-03-01 06:10:50,2016-03-01 06:28:49,1,4.1,-73.98262786865233,40.78235626220703,1,N,-73.97393798828125,40.74306869506836,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8
2,2016-03-01 06:10:50,2016-03-01 06:18:08,1,0.78,-73.99073791503906,40.756160736083984,1,N,-73.99150085449217,40.749610900878906,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-03-01 06:10:51,2016-03-01 06:17:22,1,1.3,0.0,0.0,1,N,0.0,0.0,1,6.5,0.0,0.5,1.7,0.0,0.3,9.0
